"id","DatesR","P","T","E","Qls","Qmm"
"387",2004-01-17 02:00:00,0.03,NA,0,33908,0.13268347826087
"388",2004-01-17 03:00:00,0.05,NA,0,33685,0.131810869565217
"389",2004-01-17 04:00:00,0,NA,0,33462,0.130938260869565
"390",2004-01-17 05:00:00,0,NA,0,33239,0.130065652173913
"391",2004-01-17 06:00:00,0,NA,0,33016,0.129193043478261
"392",2004-01-17 07:00:00,0,NA,0.02,32793,0.128320434782609
"393",2004-01-17 08:00:00,0,NA,0.04,32564,0.127424347826087
"394",2004-01-17 09:00:00,0.08,NA,0.05,32331,0.126512608695652
"395",2004-01-17 10:00:00,0.09,NA,0.06,32099,0.125604782608696
"396",2004-01-17 11:00:00,0,NA,0.07,31866,0.124693043478261
"397",2004-01-17 12:00:00,0,NA,0.07,31633,0.123781304347826
"398",2004-01-17 13:00:00,0,NA,0.07,31400,0.122869565217391
"399",2004-01-17 14:00:00,0,NA,0.07,31167,0.121957826086957
"400",2004-01-17 15:00:00,0,NA,0.06,30934,0.121046086956522
"401",2004-01-17 16:00:00,0,NA,0.05,30702,0.120138260869565
"402",2004-01-17 17:00:00,0,NA,0.04,30469,0.11922652173913
"403",2004-01-17 18:00:00,0,NA,0.02,30236,0.118314782608696
"404",2004-01-17 19:00:00,0.58,NA,0,30118,0.117853043478261
"405",2004-01-17 20:00:00,1.25,NA,0,30157,0.118005652173913
"406",2004-01-17 21:00:00,0.64,NA,0,30179,0.118091739130435
"407",2004-01-17 22:00:00,0,NA,0,30052,0.117594782608696
"408",2004-01-17 23:00:00,0,NA,0,29891,0.116964782608696
"409",2004-01-18 00:00:00,0,NA,0,29730,0.116334782608696
"410",2004-01-18 01:00:00,0,NA,0,29569,0.115704782608696
"411",2004-01-18 02:00:00,0.01,NA,0,29408,0.115074782608696
"412",2004-01-18 03:00:00,0.03,NA,0,29247,0.114444782608696
"413",2004-01-18 04:00:00,0.01,NA,0,29085,0.113810869565217
"414",2004-01-18 05:00:00,0,NA,0,28924,0.113180869565217
"415",2004-01-18 06:00:00,0.02,NA,0,28763,0.112550869565217
"416",2004-01-18 07:00:00,0,NA,0.03,28602,0.111920869565217
"417",2004-01-18 08:00:00,0,NA,0.05,28441,0.111290869565217
"418",2004-01-18 09:00:00,0,NA,0.06,28280,0.110660869565217
"419",2004-01-18 10:00:00,0,NA,0.08,28119,0.110030869565217
"420",2004-01-18 11:00:00,0,NA,0.09,27958,0.109400869565217
"421",2004-01-18 12:00:00,0,NA,0.09,27797,0.108770869565217
"422",2004-01-18 13:00:00,0,NA,0.09,27635,0.108136956521739
"423",2004-01-18 14:00:00,0,NA,0.09,27474,0.107506956521739
"424",2004-01-18 15:00:00,0,NA,0.08,27313,0.106876956521739
"425",2004-01-18 16:00:00,0,NA,0.06,27152,0.106246956521739
"426",2004-01-18 17:00:00,0,NA,0.05,26991,0.105616956521739
"427",2004-01-18 18:00:00,0,NA,0.03,26830,0.104986956521739
"428",2004-01-18 19:00:00,0,NA,0,26669,0.104356956521739
"429",2004-01-18 20:00:00,0,NA,0,26507,0.103723043478261
"430",2004-01-18 21:00:00,0,NA,0,26377,0.103214347826087
"431",2004-01-18 22:00:00,0,NA,0,26301,0.102916956521739
"432",2004-01-18 23:00:00,0.04,NA,0,26227,0.102627391304348
"433",2004-01-19 00:00:00,0.04,NA,0,26153,0.102337826086957
"434",2004-01-19 01:00:00,0,NA,0,26079,0.102048260869565
"435",2004-01-19 02:00:00,0,NA,0,26005,0.101758695652174
"436",2004-01-19 03:00:00,0,NA,0,25930,0.101465217391304
"437",2004-01-19 04:00:00,0,NA,0,25856,0.101175652173913
"438",2004-01-19 05:00:00,0,NA,0,25782,0.100886086956522
"439",2004-01-19 06:00:00,0,NA,0,25708,0.10059652173913
"440",2004-01-19 07:00:00,0,NA,0.03,25634,0.100306956521739
"441",2004-01-19 08:00:00,0,NA,0.05,25560,0.100017391304348
"442",2004-01-19 09:00:00,0,NA,0.06,25486,0.0997278260869565
"443",2004-01-19 10:00:00,0,NA,0.08,25411,0.099434347826087
"444",2004-01-19 11:00:00,0,NA,0.09,25337,0.0991447826086957
"445",2004-01-19 12:00:00,0,NA,0.09,25263,0.0988552173913044
"446",2004-01-19 13:00:00,0,NA,0.09,25189,0.098565652173913
"447",2004-01-19 14:00:00,0,NA,0.09,25115,0.0982760869565217
"448",2004-01-19 15:00:00,0,NA,0.08,25041,0.0979865217391305
"449",2004-01-19 16:00:00,0,NA,0.06,24967,0.0976969565217391
"450",2004-01-19 17:00:00,0,NA,0.05,24892,0.0974034782608695
"451",2004-01-19 18:00:00,0,NA,0.03,24818,0.0971139130434783
"452",2004-01-19 19:00:00,0,NA,0,24744,0.096824347826087
"453",2004-01-19 20:00:00,0,NA,0,24670,0.0965347826086957
"454",2004-01-19 21:00:00,0,NA,0,24596,0.0962452173913044
"455",2004-01-19 22:00:00,0,NA,0,24522,0.0959556521739131
"456",2004-01-19 23:00:00,0,NA,0,24448,0.0956660869565217
"457",2004-01-20 00:00:00,0,NA,0,24373,0.0953726086956522
"458",2004-01-20 01:00:00,0,NA,0,24299,0.0950830434782609
"459",2004-01-20 02:00:00,0,NA,0,24225,0.0947934782608696
"460",2004-01-20 03:00:00,0,NA,0,24151,0.0945039130434783
"461",2004-01-20 04:00:00,0,NA,0,24077,0.094214347826087
"462",2004-01-20 05:00:00,0,NA,0,24003,0.0939247826086957
"463",2004-01-20 06:00:00,0,NA,0,23929,0.0936352173913044
"464",2004-01-20 07:00:00,0,NA,0.02,23855,0.0933456521739131
"465",2004-01-20 08:00:00,0,NA,0.04,23780,0.0930521739130435
"466",2004-01-20 09:00:00,0,NA,0.05,23713,0.09279
"467",2004-01-20 10:00:00,0,NA,0.06,23700,0.0927391304347826
"468",2004-01-20 11:00:00,0,NA,0.07,23700,0.0927391304347826
"469",2004-01-20 12:00:00,0,NA,0.07,23700,0.0927391304347826
"470",2004-01-20 13:00:00,0,NA,0.07,23700,0.0927391304347826
"471",2004-01-20 14:00:00,0,NA,0.07,23699,0.0927352173913044
"472",2004-01-20 15:00:00,0,NA,0.06,23649,0.0925395652173913
"473",2004-01-20 16:00:00,0,NA,0.05,23573,0.0922421739130435
"474",2004-01-20 17:00:00,0,NA,0.04,23497,0.0919447826086957
"475",2004-01-20 18:00:00,0,NA,0.02,23421,0.0916473913043478
"476",2004-01-20 19:00:00,0,NA,0,23344,0.0913460869565217
"477",2004-01-20 20:00:00,0,NA,0,23268,0.0910486956521739
"478",2004-01-20 21:00:00,0,NA,0,23192,0.0907513043478261
"479",2004-01-20 22:00:00,0,NA,0,23116,0.0904539130434783
"480",2004-01-20 23:00:00,0,NA,0,23040,0.0901565217391304
"481",2004-01-21 00:00:00,0,NA,0,22963,0.0898552173913044
"482",2004-01-21 01:00:00,0,NA,0,22911,0.0896517391304348
"483",2004-01-21 02:00:00,0,NA,0,22934,0.0897417391304348
"484",2004-01-21 03:00:00,0,NA,0,22965,0.0898630434782609
"485",2004-01-21 04:00:00,0,NA,0,22991,0.0899647826086957
"486",2004-01-21 05:00:00,0,NA,0,22957,0.0898317391304348
"487",2004-01-21 06:00:00,0.01,NA,0,22905,0.0896282608695652
"488",2004-01-21 07:00:00,0,NA,0.02,22854,0.0894286956521739
"489",2004-01-21 08:00:00,0.05,NA,0.04,22802,0.0892252173913043
"490",2004-01-21 09:00:00,0.04,NA,0.05,22750,0.0890217391304348
"491",2004-01-21 10:00:00,0,NA,0.06,22698,0.0888182608695652
"492",2004-01-21 11:00:00,0,NA,0.07,22646,0.0886147826086957
"493",2004-01-21 12:00:00,0,NA,0.07,22595,0.0884152173913044
"494",2004-01-21 13:00:00,0,NA,0.07,22543,0.0882117391304348
"495",2004-01-21 14:00:00,0,NA,0.07,22491,0.0880082608695652
"496",2004-01-21 15:00:00,0,NA,0.06,22440,0.0878086956521739
"497",2004-01-21 16:00:00,0,NA,0.05,22388,0.0876052173913043
"498",2004-01-21 17:00:00,0,NA,0.04,22336,0.0874017391304348
"499",2004-01-21 18:00:00,0.01,NA,0.02,22285,0.0872021739130435
"500",2004-01-21 19:00:00,0,NA,0,22233,0.0869986956521739
"501",2004-01-21 20:00:00,0,NA,0,22181,0.0867952173913044
"502",2004-01-21 21:00:00,0,NA,0,22129,0.0865917391304348
"503",2004-01-21 22:00:00,0,NA,0,22078,0.0863921739130435
"504",2004-01-21 23:00:00,0,NA,0,22026,0.0861886956521739
"505",2004-01-22 00:00:00,0,NA,0,21990,0.0860478260869565
"506",2004-01-22 01:00:00,0,NA,0,21970,0.0859695652173913
"507",2004-01-22 02:00:00,0,NA,0,21949,0.0858873913043478
"508",2004-01-22 03:00:00,0,NA,0,21929,0.0858091304347826
"509",2004-01-22 04:00:00,0,NA,0,21909,0.0857308695652174
"510",2004-01-22 05:00:00,0,NA,0,21888,0.0856486956521739
"511",2004-01-22 06:00:00,0,NA,0,21868,0.0855704347826087
"512",2004-01-22 07:00:00,0,NA,0.02,21848,0.0854921739130435
"513",2004-01-22 08:00:00,0,NA,0.04,21828,0.0854139130434783
"514",2004-01-22 09:00:00,0,NA,0.06,21807,0.0853317391304348
"515",2004-01-22 10:00:00,0,NA,0.07,21787,0.0852534782608696
"516",2004-01-22 11:00:00,0.12,NA,0.08,21767,0.0851752173913043
"517",2004-01-22 12:00:00,0,NA,0.08,21746,0.0850930434782609
"518",2004-01-22 13:00:00,0.05,NA,0.08,21726,0.0850147826086957
"519",2004-01-22 14:00:00,0,NA,0.08,21706,0.0849365217391304
"520",2004-01-22 15:00:00,0.02,NA,0.07,21686,0.0848582608695652
"521",2004-01-22 16:00:00,0,NA,0.06,21665,0.0847760869565217
"522",2004-01-22 17:00:00,0,NA,0.04,21645,0.0846978260869565
"523",2004-01-22 18:00:00,0,NA,0.02,21625,0.0846195652173913
"524",2004-01-22 19:00:00,0,NA,0,21604,0.0845373913043478
"525",2004-01-22 20:00:00,0,NA,0,21584,0.0844591304347826
"526",2004-01-22 21:00:00,0,NA,0,21564,0.0843808695652174
"527",2004-01-22 22:00:00,0,NA,0,21543,0.0842986956521739
"528",2004-01-22 23:00:00,0,NA,0,21523,0.0842204347826087
"529",2004-01-23 00:00:00,0,NA,0,21503,0.0841421739130435
"530",2004-01-23 01:00:00,0,NA,0,21483,0.0840639130434783
"531",2004-01-23 02:00:00,0,NA,0,21462,0.0839817391304348
"532",2004-01-23 03:00:00,0,NA,0,21442,0.0839034782608696
"533",2004-01-23 04:00:00,0,NA,0,21422,0.0838252173913043
"534",2004-01-23 05:00:00,0,NA,0,21401,0.0837430434782609
"535",2004-01-23 06:00:00,0,NA,0,21381,0.0836647826086957
"536",2004-01-23 07:00:00,0,NA,0.02,21361,0.0835865217391304
"537",2004-01-23 08:00:00,0,NA,0.04,21341,0.0835082608695652
"538",2004-01-23 09:00:00,0,NA,0.05,21320,0.0834260869565217
"539",2004-01-23 10:00:00,0,NA,0.06,21294,0.083324347826087
"540",2004-01-23 11:00:00,0,NA,0.07,21235,0.0830934782608696
"541",2004-01-23 12:00:00,0,NA,0.07,21170,0.0828391304347826
"542",2004-01-23 13:00:00,0,NA,0.07,21105,0.0825847826086957
"543",2004-01-23 14:00:00,0,NA,0.07,21040,0.0823304347826087
"544",2004-01-23 15:00:00,0,NA,0.06,20974,0.0820721739130435
"545",2004-01-23 16:00:00,0,NA,0.05,20909,0.0818178260869565
"546",2004-01-23 17:00:00,0,NA,0.04,20844,0.0815634782608696
"547",2004-01-23 18:00:00,0,NA,0.02,20779,0.0813091304347826
"548",2004-01-23 19:00:00,0,NA,0,20714,0.0810547826086957
"549",2004-01-23 20:00:00,0,NA,0,20649,0.0808004347826087
"550",2004-01-23 21:00:00,0,NA,0,20584,0.0805460869565218
"551",2004-01-23 22:00:00,0,NA,0,20518,0.0802878260869565
"552",2004-01-23 23:00:00,0,NA,0,20453,0.0800334782608696
"553",2004-01-24 00:00:00,0,NA,0,20388,0.0797791304347826
"554",2004-01-24 01:00:00,0,NA,0,20323,0.0795247826086957
"555",2004-01-24 02:00:00,0,NA,0,20258,0.0792704347826087
"556",2004-01-24 03:00:00,0,NA,0,20193,0.0790160869565217
"557",2004-01-24 04:00:00,0,NA,0,20128,0.0787617391304348
"558",2004-01-24 05:00:00,0,NA,0,20062,0.0785034782608696
"559",2004-01-24 06:00:00,0,NA,0,19998,0.0782530434782609
"560",2004-01-24 07:00:00,0,NA,0.02,19933,0.0779986956521739
"561",2004-01-24 08:00:00,0,NA,0.04,19867,0.0777404347826087
"562",2004-01-24 09:00:00,0,NA,0.05,19802,0.0774860869565217
"563",2004-01-24 10:00:00,0,NA,0.06,19737,0.0772317391304348
"564",2004-01-24 11:00:00,0,NA,0.07,19672,0.0769773913043478
"565",2004-01-24 12:00:00,0,NA,0.07,19607,0.0767230434782609
"566",2004-01-24 13:00:00,0,NA,0.07,19541,0.0764647826086957
"567",2004-01-24 14:00:00,0,NA,0.07,19477,0.076214347826087
"568",2004-01-24 15:00:00,0,NA,0.06,19412,0.07596
"569",2004-01-24 16:00:00,0,NA,0.05,19346,0.0757017391304348
"570",2004-01-24 17:00:00,0,NA,0.04,19281,0.0754473913043478
"571",2004-01-24 18:00:00,0,NA,0.02,19216,0.0751930434782609
"572",2004-01-24 19:00:00,0,NA,0,19151,0.0749386956521739
"573",2004-01-24 20:00:00,0,NA,0,19086,0.0746843478260869
"574",2004-01-24 21:00:00,0,NA,0,19020,0.0744260869565217
"575",2004-01-24 22:00:00,0,NA,0,18956,0.074175652173913
"576",2004-01-24 23:00:00,0,NA,0,18890,0.0739173913043478
"577",2004-01-25 00:00:00,0,NA,0,18825,0.0736630434782609
"578",2004-01-25 01:00:00,0,NA,0,18760,0.0734086956521739
"579",2004-01-25 02:00:00,0,NA,0,18695,0.073154347826087
"580",2004-01-25 03:00:00,0,NA,0,18630,0.0729
"581",2004-01-25 04:00:00,0,NA,0,18565,0.0726456521739131
"582",2004-01-25 05:00:00,0,NA,0,18499,0.0723873913043478
"583",2004-01-25 06:00:00,0,NA,0,18434,0.0721330434782609
"584",2004-01-25 07:00:00,0,NA,0.02,18370,0.0718826086956522
"585",2004-01-25 08:00:00,0,NA,0.04,18304,0.071624347826087
"586",2004-01-25 09:00:00,0,NA,0.06,18239,0.07137
"587",2004-01-25 10:00:00,0,NA,0.07,18174,0.071115652173913
"588",2004-01-25 11:00:00,0,NA,0.08,18109,0.0708613043478261
"589",2004-01-25 12:00:00,0,NA,0.08,18044,0.0706069565217391
"590",2004-01-25 13:00:00,0,NA,0.08,17979,0.0703526086956522
"591",2004-01-25 14:00:00,0,NA,0.08,17913,0.070094347826087
"592",2004-01-25 15:00:00,0,NA,0.07,17849,0.0698439130434783
"593",2004-01-25 16:00:00,0,NA,0.06,17783,0.069585652173913
"594",2004-01-25 17:00:00,0,NA,0.04,17718,0.0693313043478261
"595",2004-01-25 18:00:00,0,NA,0.02,17653,0.0690769565217391
"596",2004-01-25 19:00:00,0,NA,0,17588,0.0688226086956522
"597",2004-01-25 20:00:00,0,NA,0,17523,0.0685682608695652
"598",2004-01-25 21:00:00,0,NA,0,17457,0.06831
"599",2004-01-25 22:00:00,0,NA,0,17392,0.0680556521739131
"600",2004-01-25 23:00:00,0,NA,0,17328,0.0678052173913044
"601",2004-01-26 00:00:00,0,NA,0,17262,0.0675469565217391
"602",2004-01-26 01:00:00,0,NA,0,17197,0.0672926086956522
"603",2004-01-26 02:00:00,0,NA,0,17132,0.0670382608695652
"604",2004-01-26 03:00:00,0,NA,0,17067,0.0667839130434783
"605",2004-01-26 04:00:00,0,NA,0,17002,0.0665295652173913
"606",2004-01-26 05:00:00,0,NA,0,16937,0.0662752173913044
"607",2004-01-26 06:00:00,0,NA,0,16872,0.0660208695652174
"608",2004-01-26 07:00:00,0,NA,0.02,16806,0.0657626086956522
"609",2004-01-26 08:00:00,0,NA,0.04,16741,0.0655082608695652
"610",2004-01-26 09:00:00,0,NA,0.05,16676,0.0652539130434783
"611",2004-01-26 10:00:00,0,NA,0.06,16611,0.0649995652173913
"612",2004-01-26 11:00:00,0,NA,0.07,16546,0.0647452173913043
"613",2004-01-26 12:00:00,0,NA,0.07,16480,0.0644869565217391
"614",2004-01-26 13:00:00,0,NA,0.07,16416,0.0642365217391304
"615",2004-01-26 14:00:00,0,NA,0.07,16351,0.0639821739130435
"616",2004-01-26 15:00:00,0,NA,0.06,16285,0.0637239130434783
"617",2004-01-26 16:00:00,0,NA,0.05,16220,0.0634695652173913
"618",2004-01-26 17:00:00,0,NA,0.04,16155,0.0632152173913044
"619",2004-01-26 18:00:00,0,NA,0.02,16090,0.0629608695652174
"620",2004-01-26 19:00:00,0,NA,0,16025,0.0627065217391304
"621",2004-01-26 20:00:00,0,NA,0,15960,0.0624521739130435
"622",2004-01-26 21:00:00,0,NA,0,15900,0.0622173913043478
"623",2004-01-26 22:00:00,0,NA,0,15864,0.0620765217391304
"624",2004-01-26 23:00:00,0,NA,0,15830,0.0619434782608696
"625",2004-01-27 00:00:00,0,NA,0,15797,0.061814347826087
"626",2004-01-27 01:00:00,0,NA,0,15764,0.0616852173913044
"627",2004-01-27 02:00:00,0,NA,0,15730,0.0615521739130435
"628",2004-01-27 03:00:00,0,NA,0,15697,0.0614230434782609
"629",2004-01-27 04:00:00,0,NA,0,15663,0.06129
"630",2004-01-27 05:00:00,0,NA,0,15630,0.0611608695652174
"631",2004-01-27 06:00:00,0,NA,0,15596,0.0610278260869565
"632",2004-01-27 07:00:00,0,NA,0.03,15563,0.0608986956521739
"633",2004-01-27 08:00:00,0,NA,0.05,15530,0.0607695652173913
"634",2004-01-27 09:00:00,0,NA,0.06,15496,0.0606365217391304
"635",2004-01-27 10:00:00,0,NA,0.08,15463,0.0605073913043478
"636",2004-01-27 11:00:00,0,NA,0.09,15429,0.060374347826087
"637",2004-01-27 12:00:00,0,NA,0.09,15396,0.0602452173913043
"638",2004-01-27 13:00:00,0,NA,0.09,15363,0.0601160869565217
"639",2004-01-27 14:00:00,0,NA,0.09,15329,0.0599830434782609
"640",2004-01-27 15:00:00,0,NA,0.08,15296,0.0598539130434783
"641",2004-01-27 16:00:00,0,NA,0.06,15262,0.0597208695652174
"642",2004-01-27 17:00:00,0,NA,0.05,15229,0.0595917391304348
"643",2004-01-27 18:00:00,0,NA,0.03,15195,0.0594586956521739
"644",2004-01-27 19:00:00,0,NA,0,15162,0.0593295652173913
"645",2004-01-27 20:00:00,0,NA,0,15129,0.0592004347826087
"646",2004-01-27 21:00:00,0,NA,0,15095,0.0590673913043478
"647",2004-01-27 22:00:00,0,NA,0,15062,0.0589382608695652
"648",2004-01-27 23:00:00,0,NA,0,15028,0.0588052173913043
"649",2004-01-28 00:00:00,0,NA,0,14995,0.0586760869565217
"650",2004-01-28 01:00:00,0,NA,0,14962,0.0585469565217391
"651",2004-01-28 02:00:00,0,NA,0,14928,0.0584139130434783
"652",2004-01-28 03:00:00,0,NA,0,14895,0.0582847826086957
"653",2004-01-28 04:00:00,0,NA,0,14861,0.0581517391304348
"654",2004-01-28 05:00:00,0,NA,0,14828,0.0580226086956522
"655",2004-01-28 06:00:00,0,NA,0,14615,0.0571891304347826
"656",2004-01-28 07:00:00,0,NA,0.03,14231,0.0556865217391304
"657",2004-01-28 08:00:00,0,NA,0.06,14556,0.0569582608695652
"658",2004-01-28 09:00:00,0,NA,0.07,14714,0.0575765217391304
"659",2004-01-28 10:00:00,0,NA,0.09,14739,0.057674347826087
"660",2004-01-28 11:00:00,0,NA,0.1,14764,0.0577721739130435
"661",2004-01-28 12:00:00,0,NA,0.11,14789,0.05787
"662",2004-01-28 13:00:00,0,NA,0.11,14775,0.0578152173913044
"663",2004-01-28 14:00:00,0,NA,0.1,14733,0.0576508695652174
"664",2004-01-28 15:00:00,0,NA,0.09,14691,0.0574865217391304
"665",2004-01-28 16:00:00,0,NA,0.07,14649,0.0573221739130435
"666",2004-01-28 17:00:00,0,NA,0.06,14607,0.0571578260869565
"667",2004-01-28 18:00:00,0,NA,0.03,14565,0.0569934782608696
"668",2004-01-28 19:00:00,0,NA,0,14523,0.0568291304347826
"669",2004-01-28 20:00:00,0,NA,0,14481,0.0566647826086957
"670",2004-01-28 21:00:00,0,NA,0,14439,0.0565004347826087
"671",2004-01-28 22:00:00,0,NA,0,14397,0.0563360869565218
"672",2004-01-28 23:00:00,0,NA,0,14355,0.0561717391304348
"673",2004-01-29 00:00:00,0,NA,0,14313,0.0560073913043478
"674",2004-01-29 01:00:00,0,NA,0,14271,0.0558430434782609
"675",2004-01-29 02:00:00,0,NA,0,14229,0.0556786956521739
"676",2004-01-29 03:00:00,0,NA,0,14187,0.055514347826087
"677",2004-01-29 04:00:00,0,NA,0,14145,0.05535
"678",2004-01-29 05:00:00,0,NA,0,14103,0.055185652173913
"679",2004-01-29 06:00:00,0,NA,0,14061,0.0550213043478261
"680",2004-01-29 07:00:00,0,NA,0.02,14019,0.0548569565217391
"681",2004-01-29 08:00:00,0,NA,0.04,13977,0.0546926086956522
"682",2004-01-29 09:00:00,0,NA,0.06,13935,0.0545282608695652
"683",2004-01-29 10:00:00,0,NA,0.07,13893,0.0543639130434783
"684",2004-01-29 11:00:00,0,NA,0.08,13851,0.0541995652173913
"685",2004-01-29 12:00:00,0,NA,0.08,13809,0.0540352173913043
"686",2004-01-29 13:00:00,0,NA,0.08,13767,0.0538708695652174
"687",2004-01-29 14:00:00,0,NA,0.08,13725,0.0537065217391304
"688",2004-01-29 15:00:00,0,NA,0.07,13732,0.0537339130434783
"689",2004-01-29 16:00:00,0,NA,0.06,13788,0.0539530434782609
"690",2004-01-29 17:00:00,0,NA,0.04,13762,0.0538513043478261
"691",2004-01-29 18:00:00,0,NA,0.02,13726,0.0537104347826087
"692",2004-01-29 19:00:00,0,NA,0,13691,0.0535734782608696
"693",2004-01-29 20:00:00,0,NA,0,13655,0.0534326086956522
"694",2004-01-29 21:00:00,0,NA,0,13620,0.053295652173913
"695",2004-01-29 22:00:00,0,NA,0,13585,0.0531586956521739
"696",2004-01-29 23:00:00,0,NA,0,13549,0.0530178260869565
"697",2004-01-30 00:00:00,0,NA,0,13514,0.0528808695652174
"698",2004-01-30 01:00:00,0,NA,0,13479,0.0527439130434783
"699",2004-01-30 02:00:00,0,NA,0,13443,0.0526030434782609
"700",2004-01-30 03:00:00,0,NA,0,13408,0.0524660869565217
"701",2004-01-30 04:00:00,0,NA,0,13373,0.0523291304347826
"702",2004-01-30 05:00:00,0,NA,0,13337,0.0521882608695652
"703",2004-01-30 06:00:00,0,NA,0,13302,0.0520513043478261
"704",2004-01-30 07:00:00,0,NA,0.02,13266,0.0519104347826087
"705",2004-01-30 08:00:00,0,NA,0.04,13231,0.0517734782608696
"706",2004-01-30 09:00:00,0,NA,0.05,13195,0.0516326086956522
"707",2004-01-30 10:00:00,0,NA,0.06,13160,0.051495652173913
"708",2004-01-30 11:00:00,0,NA,0.07,13125,0.0513586956521739
"709",2004-01-30 12:00:00,0,NA,0.07,13089,0.0512178260869565
"710",2004-01-30 13:00:00,0,NA,0.07,13054,0.0510808695652174
"711",2004-01-30 14:00:00,0,NA,0.07,13019,0.0509439130434783
"712",2004-01-30 15:00:00,0,NA,0.06,12983,0.0508030434782609
"713",2004-01-30 16:00:00,0,NA,0.05,12948,0.0506660869565217
"714",2004-01-30 17:00:00,0,NA,0.04,12912,0.0505252173913044
"715",2004-01-30 18:00:00,0,NA,0.02,12877,0.0503882608695652
"716",2004-01-30 19:00:00,0,NA,0,12842,0.0502513043478261
"717",2004-01-30 20:00:00,0,NA,0,12806,0.0501104347826087
"718",2004-01-30 21:00:00,0,NA,0,12771,0.0499734782608696
"719",2004-01-30 22:00:00,0,NA,0,12736,0.0498365217391304
"720",2004-01-30 23:00:00,0,NA,0,12700,0.049695652173913
"721",2004-01-31 00:00:00,0,NA,0,12665,0.0495586956521739
"722",2004-01-31 01:00:00,0,NA,0,12630,0.0494217391304348
"723",2004-01-31 02:00:00,0,NA,0,12602,0.0493121739130435
"724",2004-01-31 03:00:00,0,NA,0,12600,0.049304347826087
"725",2004-01-31 04:00:00,0,NA,0,12600,0.049304347826087
"726",2004-01-31 05:00:00,0,NA,0,12600,0.049304347826087
"727",2004-01-31 06:00:00,0,NA,0,12600,0.049304347826087
"728",2004-01-31 07:00:00,0,NA,0.02,12600,0.049304347826087
"729",2004-01-31 08:00:00,0,NA,0.03,12600,0.049304347826087
"730",2004-01-31 09:00:00,0,NA,0.04,12600,0.049304347826087
"731",2004-01-31 10:00:00,0,NA,0.05,12600,0.049304347826087
"732",2004-01-31 11:00:00,0,NA,0.06,12600,0.049304347826087
"733",2004-01-31 12:00:00,0,NA,0.06,12597,0.0492926086956522
"734",2004-01-31 13:00:00,0,NA,0.06,12565,0.0491673913043478
"735",2004-01-31 14:00:00,0,NA,0.06,12526,0.0490147826086957
"736",2004-01-31 15:00:00,0,NA,0.05,12488,0.0488660869565217
"737",2004-01-31 16:00:00,0,NA,0.04,12449,0.0487134782608696
"738",2004-01-31 17:00:00,0,NA,0.03,12411,0.0485647826086957
"739",2004-01-31 18:00:00,0,NA,0.02,12372,0.0484121739130435
"740",2004-01-31 19:00:00,0,NA,0,12334,0.0482634782608696
"741",2004-01-31 20:00:00,0,NA,0,12295,0.0481108695652174
"742",2004-01-31 21:00:00,0,NA,0,12256,0.0479582608695652
"743",2004-01-31 22:00:00,0,NA,0,12218,0.0478095652173913
"744",2004-01-31 23:00:00,0,NA,0,12179,0.0476569565217391
"745",2004-02-01 00:00:00,0,NA,0,12141,0.0475082608695652
"746",2004-02-01 01:00:00,0,NA,0,12102,0.047355652173913
